
  2.145000e-01,   2.050075e+05,   6.779140e+05,   1.132819e+05,   6.418408e+05,   4.678434e+05
  2.160000e-01,   1.983236e+05,   6.745443e+05,   1.081273e+05,   6.112459e+05,   4.574222e+05
  2.175000e-01,   1.920457e+05,   6.703462e+05,   1.032808e+05,   5.833424e+05,   4.471329e+05
  2.190000e-01,   1.861500e+05,   6.653105e+05,   9.873025e+04,   5.581009e+05,   4.369823e+05
  2.205000e-01,   1.806132e+05,   6.594393e+05,   9.446365e+04,   5.354718e+05,   4.269775e+05
  2.220000e-01,   1.754126e+05,   6.527452e+05,   9.046929e+04,   5.153859e+05,   4.171255e+05
  2.235000e-01,   1.705257e+05,   6.452509e+05,   8.673574e+04,   4.977554e+05,   4.074333e+05
  2.250000e-01,   1.659311e+05,   6.369883e+05,   8.325180e+04,   4.824752e+05,   3.979074e+05
  2.265000e-01,   1.616080e+05,   6.279979e+05,   8.000657e+04,   4.694241e+05,   3.885542e+05
  2.280000e-01,   1.575360e+05,   6.183278e+05,   7.698940e+04,   4.584667e+05,   3.793800e+05
  2.295000e-01,   1.536960e+05,   6.080326e+05,   7.418991e+04,   4.494546e+05,   3.703902e+05
  2.310000e-01,   1.500694e+05,   5.971727e+05,   7.159801e+04,   4.422287e+05,   3.615900e+05
  2.325000e-01,   1.466384e+05,   5.858132e+05,   6.920386e+04,   4.366208e+05,   3.529841e+05
  2.340000e-01,   1.433865e+05,   5.740228e+05,   6.699790e+04,   4.324558e+05,   3.445766e+05
  2.355000e-01,   1.402977e+05,   5.618731e+05,   6.497084e+04,   4.295537e+05,   3.363710e+05
  2.370000e-01,   1.373571e+05,   5.494368e+05,   6.311366e+04,   4.277313e+05,   3.283702e+05
  2.385000e-01,   1.345508e+05,   5.367877e+05,   6.141761e+04,   4.268049e+05,   3.205766e+05
  2.400000e-01,   1.318659e+05,   5.239991e+05,   5.987420e+04,   4.265919e+05,   3.129916e+05
  2.415000e-01,   1.292903e+05,   5.111429e+05,   5.847521e+04,   4.269130e+05,   3.056165e+05
  2.430000e-01,   1.268129e+05,   4.982892e+05,   5.721267e+04,   4.275940e+05,   2.984515e+05
  2.445000e-01,   1.244238e+05,   4.855048e+05,   5.607889e+04,   4.284679e+05,   2.914966e+05
  2.460000e-01,   1.221138e+05,   4.728531e+05,   5.506642e+04,   4.293766e+05,   2.847510e+05
  2.475000e-01,   1.198747e+05,   4.603931e+05,   5.416806e+04,   4.301724e+05,   2.782133e+05
  2.490000e-01,   1.176994e+05,   4.481790e+05,   5.337687e+04,   4.307200e+05,   2.718817e+05
  2.505000e-01,   1.155813e+05,   4.362597e+05,   5.268616e+04,   4.308972e+05,   2.657539e+05
  2.520000e-01,   1.135150e+05,   4.246782e+05,   5.208945e+04,   4.305966e+05,   2.598272e+05
  2.535000e-01,   1.114958e+05,   4.134719e+05,   5.158054e+04,   4.297265e+05,   2.540984e+05
  2.550000e-01,   1.095199e+05,   4.026717e+05,   5.115343e+04,   4.282115e+05,   2.485640e+05
  2.565000e-01,   1.075842e+05,   3.923024e+05,   5.080238e+04,   4.259931e+05,   2.432202e+05
  2.580000e-01,   1.056863e+05,   3.823826e+05,   5.052184e+04,   4.230301e+05,   2.380629e+05
  2.595000e-01,   1.038244e+05,   3.729249e+05,   5.030652e+04,   4.192989e+05,   2.330879e+05
  2.610000e-01,   1.019974e+05,   3.639356e+05,   5.015131e+04,   4.147926e+05,   2.282907e+05
  2.625000e-01,   1.002049e+05,   3.554157e+05,   5.005133e+04,   4.095213e+05,   2.236669e+05
  2.640000e-01,   9.844690e+04,   3.473607e+05,   5.000191e+04,   4.035111e+05,   2.192118e+05
  2.655000e-01,   9.672389e+04,   3.397611e+05,   4.999857e+04,   3.968032e+05,   2.149208e+05
  2.670000e-01,   9.503682e+04,   3.326030e+05,   5.003704e+04,   3.894529e+05,   2.107894e+05
  2.685000e-01,   9.338703e+04,   3.258684e+05,   5.011323e+04,   3.815280e+05,   2.068131e+05
  2.700000e-01,   9.177620e+04,   3.195360e+05,   5.022325e+04,   3.731074e+05,   2.029874e+05
  2.715000e-01,   9.020629e+04,   3.135814e+05,   5.036339e+04,   3.642795e+05,   1.993081e+05
  2.730000e-01,   8.867950e+04,   3.079780e+05,   5.053011e+04,   3.551402e+05,   1.957710e+05
  2.745000e-01,   8.719821e+04,   3.026974e+05,   5.072006e+04,   3.457912e+05,   1.923722e+05
  2.760000e-01,   8.576497e+04,   2.977100e+05,   5.093004e+04,   3.363378e+05,   1.891080e+05
  2.775000e-01,   8.438241e+04,   2.929858e+05,   5.115703e+04,   3.268868e+05,   1.859748e+05
  2.790000e-01,   8.305323e+04,   2.884945e+05,   5.139817e+04,   3.175449e+05,   1.829693e+05
  2.805000e-01,   8.178015e+04,   2.842064e+05,   5.165074e+04,   3.084163e+05,   1.800884e+05
  2.820000e-01,   8.056586e+04,   2.800927e+05,   5.191219e+04,   2.996010e+05,   1.773294e+05
  2.835000e-01,   7.941301e+04,   2.761262e+05,   5.218011e+04,   2.911931e+05,   1.746895e+05
  2.850000e-01,   7.832413e+04,   2.722814e+05,   5.245223e+04,   2.832793e+05,   1.721664e+05
  2.865000e-01,   7.730166e+04,   2.685350e+05,   5.272640e+04,   2.759371e+05,   1.697579e+05
  2.880000e-01,   7.634787e+04,   2.648661e+05,   5.300064e+04,   2.692338e+05,   1.674620e+05
  2.895000e-01,   7.546486e+04,   2.612566e+05,   5.327308e+04,   2.632257e+05,   1.652768e+05
  2.910000e-01,   7.465453e+04,   2.576914e+05,   5.354197e+04,   2.579572e+05,   1.632008e+05
  2.925000e-01,   7.391855e+04,   2.541583e+05,   5.380569e+04,   2.534602e+05,   1.612324e+05
  2.940000e-01,   7.325837e+04,   2.506483e+05,   5.406272e+04,   2.497540e+05,   1.593701e+05
  2.955000e-01,   7.267517e+04,   2.471555e+05,   5.431168e+04,   2.468455e+05,   1.576129e+05
  2.970000e-01,   7.216987e+04,   2.436770e+05,   5.455129e+04,   2.447292e+05,   1.559593e+05
  2.985000e-01,   7.174311e+04,   2.402131e+05,   5.478035e+04,   2.433878e+05,   1.544082e+05
  3.000000e-01,   7.139524e+04,   2.367669e+05,   5.499779e+04,   2.427933e+05,   1.529584e+05
